1539
3.125092638343569e-17,0.5,0.7363905491754281
-0.11766810097066137,0.484508134559504,0.7363905491754281
-0.12940938820518927,0.4829623663092337,0.7359083851890753
-0.14201699520016128,0.47774013329749565,0.7343176593724484
-0.2499997048903709,0.43301221687883523,0.7343176593724484
-0.26323971046966066,0.422852819349198,0.7308214946311531
-0.35355338454246515,0.35355338454246515,0.7308214946311531
-0.42285281934919794,0.26323971046966066,0.7308214946311531
-0.43301226007070165,0.24999972875956028,0.7228759884437708
-0.4504691083791091,0.20785543800074036,0.6975775186966908
-0.48296251862243667,0.12940943009132008,0.6975775186966908
-0.5020625467798774,0.04716702583349171,0.6000000381320082
-0.5184642193086321,0.04959745002920421,0.5027365025761388
-0.5210091289581111,0.030279762529972432,0.44999999804958773
-0.5211127834012743,0.028068747769868785,0.34995789988736964
-0.5194224455436497,-0.04114760664096193,0.2520993364179283
-0.5192412280123428,-0.043929185521154726,0.1500000059604644
-0.5072315449175979,-0.13414367758837498,0.048495273478205494
-0.4567790167263152,-0.21406371054729795,0.04776210072582022
-0.4330127239227295,-0.24999998509883878,0.024759226920399894
-0.36632463954905925,-0.33690956543436523,0.024109039189765917
-0.3535533845424652,-0.3535533845424652,0.017025037404663355
-0.261596154685368,-0.42411466765767436,0.016797377164279745
-0.24999998509883883,-0.4330127239227295,0.013685723343728542
-0.16637077304834097,-0.46765306613219976,0.013549263401498875
-0.06958902703753984,-0.49083842814086476,-0.012017726387839718
-8.984763864122835e-17,-0.5,-0.01221233121158592
0.11820223508417585,-0.48443837603807993,-0.012990505604844528
0.1294095367193222,-0.48296290636062617,-0.01351133461162581
0.238521350582428,-0.4377673284203279,-0.014278040002479016
0.24999998509883886,-0.4330127239227295,-0.016011426356566293
0.342539902518691,-0.3620043287952604,-0.01595333787290075
0.35355338454246515,-0.35355338454246515,-0.019566957488398658
0.42277206653105487,-0.2633458660703687,-0.019331883221921184
0.4330127239227295,-0.24999998509883878,-0.027355453275446362
0.47383908609713105,-0.15143639473684686,-0.027398760667351862
0.4829629063606262,-0.1294095367193222,-0.052730830344885314
0.4940080936293004,-0.045513034318586464,-0.05275465465790106
0.49405631299864655,-0.04514677195130308,-0.15000000596046462
